ds,y
2024-10-14 17:10:46,64594.0
2024-10-14 17:11:46,64526.59
2024-10-14 17:12:46,64516.2
2024-10-14 17:13:46,64510.0
2024-10-14 17:14:46,64486.0
2024-10-14 17:15:46,64480.77
2024-10-14 17:16:47,64459.99
2024-10-14 17:17:47,64558.92
2024-10-14 17:18:47,64566.0
2024-10-14 17:19:47,64623.5
2024-10-14 17:20:47,64650.01
2024-10-14 17:21:47,64659.42
2024-10-14 17:22:47,64686.82
2024-10-14 17:23:47,64640.0
2024-10-14 17:24:47,64662.93
2024-10-14 17:25:47,64629.99
2024-10-14 17:26:48,64630.0
2024-10-14 17:27:48,64626.49
2024-10-14 17:28:48,64625.99
2024-10-14 17:29:48,64622.83
2024-10-14 17:30:48,64638.28
2024-10-14 17:31:48,64623.78
2024-10-14 17:32:48,64600.15
2024-10-14 17:33:48,64586.0
2024-10-14 17:34:48,64597.13
2024-10-14 17:35:49,64598.84
2024-10-14 17:36:49,64532.02
2024-10-14 17:37:49,64584.01
2024-10-14 17:38:49,64483.99
2024-10-14 17:39:49,64432.0
2024-10-14 17:40:49,64474.21
2024-10-14 17:41:49,64439.65
2024-10-14 17:42:49,64435.49
2024-10-14 17:43:50,64464.99
2024-10-14 17:44:50,64471.02
2024-10-14 17:45:50,64489.99
2024-10-14 17:46:50,64476.07
2024-10-14 17:47:50,64473.66
2024-10-14 17:48:50,64452.54
2024-10-14 17:49:50,64456.2
2024-10-14 17:50:50,64454.0
2024-10-14 17:51:50,64430.0
2024-10-14 17:52:50,64435.99
2024-10-14 17:53:50,64430.3
2024-10-14 17:54:51,64437.52
2024-10-14 17:55:51,64428.0
2024-10-14 17:56:51,64416.41
2024-10-14 17:57:51,64387.23
2024-10-14 17:58:51,64427.99
2024-10-14 17:59:51,64427.99
2024-10-14 18:00:51,64458.0
2024-10-14 18:01:51,64440.0
2024-10-14 18:02:52,64472.91
2024-10-14 18:03:52,64408.81
2024-10-14 18:04:52,64439.54
2024-10-14 18:05:52,64480.0
2024-10-14 18:06:52,64468.49
2024-10-14 18:07:52,64433.98
2024-10-14 18:08:52,64403.47
2024-10-14 18:09:52,64396.0
2024-10-14 18:10:52,64355.14
2024-10-14 18:11:53,64372.01
2024-10-14 18:12:53,64427.99
2024-10-14 18:13:53,64492.95
2024-10-14 18:14:53,64476.0
2024-10-14 18:15:53,64519.99
2024-10-14 18:16:53,64681.99
2024-10-14 18:17:53,64645.99
2024-10-14 18:18:53,64650.0
2024-10-14 18:19:53,64634.83
2024-10-14 18:20:54,64629.99
2024-10-14 18:21:54,64626.68
2024-10-14 18:22:54,64631.39
2024-10-14 18:23:54,64619.9
2024-10-14 18:24:54,64624.46
2024-10-14 18:25:54,64614.14
2024-10-14 18:26:54,64624.01
2024-10-14 18:27:54,64602.46
2024-10-14 18:28:54,64586.97
2024-10-14 18:29:55,64596.26
2024-10-14 18:30:55,64634.14
2024-10-14 18:31:55,64654.23
2024-10-14 18:32:55,64653.56
2024-10-14 18:33:55,64644.15
2024-10-14 18:34:55,64622.09
2024-10-14 18:35:55,64647.99
2024-10-14 18:36:55,64625.07
2024-10-14 18:37:55,64693.06
2024-10-14 18:38:55,64698.0
2024-10-14 18:39:56,64715.99
2024-10-14 18:40:56,64671.37
2024-10-14 18:41:56,64705.62
2024-10-14 18:42:56,64704.09
2024-10-14 18:43:56,64749.6
2024-10-14 18:44:56,64757.21
2024-10-14 18:45:56,64761.29
2024-10-14 18:46:56,64813.94
2024-10-14 18:47:56,64799.99
2024-10-14 18:48:57,64800.0
2024-10-14 18:49:57,64821.26
2024-10-14 18:50:57,64825.69
2024-10-14 18:51:57,64780.01
2024-10-14 18:52:57,64825.57
2024-10-14 18:53:57,64808.0
2024-10-14 18:54:57,64849.99
2024-10-14 18:55:57,64860.0
2024-10-14 18:56:57,64854.07
2024-10-14 18:57:58,64845.02
2024-10-14 18:58:58,64809.64
2024-10-14 18:59:58,64822.23
2024-10-14 19:00:58,64837.98
2024-10-14 19:01:58,64835.99
2024-10-14 19:02:58,64833.61
2024-10-14 19:03:58,64852.21
2024-10-14 19:04:58,64824.77
2024-10-14 19:05:58,64784.0
2024-10-14 19:06:58,64755.35
2024-10-14 19:07:59,64739.1
2024-10-14 19:08:59,64730.36
2024-10-14 19:09:59,64775.55
2024-10-14 19:10:59,64783.99
2024-10-14 19:11:59,64847.91
2024-10-14 19:12:59,64856.7
2024-10-14 19:13:59,64869.14
2024-10-14 19:14:59,64895.98
2024-10-14 19:15:59,64911.24
2024-10-14 19:17:00,64850.0
2024-10-14 19:18:00,64828.01
2024-10-14 19:19:00,64899.99
2024-10-14 19:20:00,64877.95
2024-10-14 19:21:00,64898.01
2024-10-14 19:22:00,64948.0
2024-10-14 19:23:00,64992.0
2024-10-14 19:24:00,64949.99
2024-10-14 19:25:00,64959.45
2024-10-14 19:26:01,64886.01
2024-10-14 19:27:01,64910.99
2024-10-14 19:28:01,64852.11
2024-10-14 19:29:01,64850.0
2024-10-14 19:30:01,64827.35
2024-10-14 19:31:01,64845.72
2024-10-14 19:32:01,64876.96
2024-10-14 19:33:01,64855.42
2024-10-14 19:34:01,64830.0
2024-10-14 19:35:01,64820.47
2024-10-14 19:36:01,64858.0
2024-10-14 19:37:02,64859.03
2024-10-14 19:38:02,64883.35
2024-10-14 19:39:02,64851.97
2024-10-14 19:40:02,64891.33
2024-10-14 19:41:02,64930.01
2024-10-14 19:42:02,64952.47
2024-10-14 19:43:02,64941.19
2024-10-14 19:44:02,64963.79
2024-10-14 19:45:02,64950.29
2024-10-14 19:46:03,64966.0
2024-10-14 19:47:03,64975.77
2024-10-14 19:48:03,64927.54
2024-10-14 19:49:03,64924.0
2024-10-14 19:50:03,64900.01
2024-10-14 19:51:03,64886.0
2024-10-14 19:52:03,64903.42
2024-10-14 19:53:03,64880.0
2024-10-14 19:54:03,64859.99
2024-10-14 19:55:04,64881.88
2024-10-14 19:56:04,64893.97
2024-10-14 19:57:04,64872.0
2024-10-14 19:58:04,64856.45
2024-10-14 19:59:04,64876.0
2024-10-14 20:00:04,64865.98
2024-10-14 20:01:04,64866.35
2024-10-14 20:02:04,64830.67
2024-10-14 20:03:04,64821.08
2024-10-14 20:04:04,64808.0
2024-10-14 20:05:05,64805.43
2024-10-14 20:06:05,64844.0
2024-10-14 20:07:05,64899.99
2024-10-14 20:08:05,64938.01
2024-10-14 20:09:05,64960.63
2024-10-14 20:10:05,64900.0
2024-10-14 20:11:05,64919.99
2024-10-14 20:12:05,64939.99
2024-10-14 20:13:05,64896.8
2024-10-14 20:14:05,64928.01
2024-10-14 20:15:06,64899.89
2024-10-14 20:16:06,64885.99
2024-10-14 20:17:06,64929.99
